6.243945059292746154e-06,-8.847440940919528687e-05,-6.887214622545482222e-06
-8.847440940919524622e-05,1.344479902618924251e-03,1.008339193241289774e-04
-6.887214622545481375e-06,1.008339193241290180e-04,7.727551047582746293e-06
