1.571741894514472485e+09,1.571741895515472412e+09,1.571741896515472412e+09,1.571741897515472412e+09,1.571741898516472340e+09,1.571741899516472340e+09,1.571741900516472340e+09,1.571741901516472340e+09,1.571741902516472340e+09,1.571741903517472506e+09
2.481700000000000017e+01,2.478699999999999903e+01,2.476500000000000057e+01,2.475499999999999901e+01,2.475300000000000011e+01,2.475300000000000011e+01,2.475600000000000023e+01,2.475799999999999912e+01,2.476000000000000156e+01,2.476399999999999935e+01
