1.770176279336427689e+09,-1.901909172480828829e+02,-4.491201793069078326e+08
-1.901909172480829682e+02,1.131966253055344783e-02,-3.041293010108904127e+03
-4.491201793069077730e+08,-3.041293010108904127e+03,1.081229316402536869e+09
