2.82E+02;5.51E+07;;
2.83E+02;5.52E+07;;
2.84E+02;5.50E+07;;
2.85E+02;5.50E+07;;
2.86E+02;5.50E+07;;
2.87E+02;5.50E+07;;
2.88E+02;5.50E+07;;
2.89E+02;5.51E+07;;
2.90E+02;5.51E+07;;
2.91E+02;5.50E+07;;
2.92E+02;5.50E+07;;
2.93E+02;5.50E+07;;
2.94E+02;5.50E+07;;
2.95E+02;5.50E+07;;
2.96E+02;5.50E+07;;
2.97E+02;5.48E+07;;
2.98E+02;5.50E+07;;
2.99E+02;5.50E+07;;
3.00E+02;5.51E+07;;
3.01E+02;5.49E+07;;
3.02E+02;5.52E+07;;
3.03E+02;5.50E+07;;
3.04E+02;5.50E+07;;
3.05E+02;5.49E+07;;
3.06E+02;5.49E+07;;
3.07E+02;5.49E+07;;
3.08E+02;5.50E+07;;
3.09E+02;5.46E+07;;
3.10E+02;5.47E+07;;
3.11E+02;5.47E+07;;
3.12E+02;5.48E+07;;
3.13E+02;5.46E+07;;
3.14E+02;5.46E+07;;
3.15E+02;5.47E+07;;
3.16E+02;5.47E+07;;
3.17E+02;5.46E+07;;
3.18E+02;5.47E+07;;
3.19E+02;5.47E+07;;
3.20E+02;5.46E+07;;
3.21E+02;5.47E+07;;
3.22E+02;5.46E+07;;
3.23E+02;5.46E+07;;
3.24E+02;5.47E+07;;
3.25E+02;5.46E+07;;
3.26E+02;5.47E+07;;
3.27E+02;5.46E+07;;
3.28E+02;5.48E+07;;
3.29E+02;5.47E+07;;
3.30E+02;5.48E+07;;
3.31E+02;5.48E+07;;
3.32E+02;5.48E+07;;
3.33E+02;5.49E+07;;
3.34E+02;5.49E+07;;
3.35E+02;5.50E+07;;
3.36E+02;5.49E+07;;
3.37E+02;5.49E+07;;
3.38E+02;5.50E+07;;
3.39E+02;5.50E+07;;
3.40E+02;5.50E+07;;
3.41E+02;5.50E+07;;
3.42E+02;5.50E+07;;
3.43E+02;5.50E+07;;
3.44E+02;5.51E+07;;
3.45E+02;5.51E+07;;
3.46E+02;5.51E+07;;
3.47E+02;5.51E+07;;
3.48E+02;5.52E+07;;
3.49E+02;5.51E+07;;
3.50E+02;5.50E+07;;
3.51E+02;5.51E+07;;
3.52E+02;5.52E+07;;
3.53E+02;5.52E+07;;
3.54E+02;5.52E+07;;
3.55E+02;5.52E+07;;
3.56E+02;5.52E+07;;
3.57E+02;5.51E+07;;
3.58E+02;5.53E+07;;
3.59E+02;5.54E+07;;
3.60E+02;5.52E+07;;
3.61E+02;5.52E+07;;
3.62E+02;5.54E+07;;
3.63E+02;5.53E+07;;
3.64E+02;5.52E+07;;
3.65E+02;5.51E+07;;
3.66E+02;5.52E+07;;
3.67E+02;5.52E+07;;
3.68E+02;5.52E+07;;
3.69E+02;5.53E+07;;
3.70E+02;5.51E+07;;
3.71E+02;5.52E+07;;
3.72E+02;5.51E+07;;
3.73E+02;5.51E+07;;
3.74E+02;5.51E+07;;
3.75E+02;5.52E+07;;
3.76E+02;5.51E+07;;
3.77E+02;5.52E+07;;
3.78E+02;5.52E+07;;
3.79E+02;5.51E+07;;
3.80E+02;5.50E+07;;
3.81E+02;5.51E+07;;
3.82E+02;5.51E+07;;
3.83E+02;5.51E+07;;
3.84E+02;5.50E+07;;
3.85E+02;5.49E+07;;
3.86E+02;5.49E+07;;
3.87E+02;5.50E+07;;
3.88E+02;5.49E+07;;
3.89E+02;5.49E+07;;
3.90E+02;5.49E+07;;
3.91E+02;5.47E+07;;
3.92E+02;5.48E+07;;
3.93E+02;5.49E+07;;
3.94E+02;5.49E+07;;
3.95E+02;5.48E+07;;
3.96E+02;5.49E+07;;
3.97E+02;5.49E+07;;
3.98E+02;5.47E+07;;
3.99E+02;5.49E+07;;
4.00E+02;5.50E+07;;
4.01E+02;5.48E+07;;
4.02E+02;5.48E+07;;
4.03E+02;5.48E+07;;
4.04E+02;5.49E+07;;
4.05E+02;5.50E+07;;
4.06E+02;5.49E+07;;
4.07E+02;5.50E+07;;
4.08E+02;5.50E+07;;
4.09E+02;5.50E+07;;
4.10E+02;5.52E+07;;
4.11E+02;5.51E+07;;
4.12E+02;5.52E+07;;
4.13E+02;5.52E+07;;
4.14E+02;5.53E+07;;
4.15E+02;5.53E+07;;
4.16E+02;5.53E+07;;
4.17E+02;5.54E+07;;
4.18E+02;5.54E+07;;
4.19E+02;5.54E+07;;
4.20E+02;5.56E+07;;
4.21E+02;5.56E+07;;
4.22E+02;5.55E+07;;
4.23E+02;5.57E+07;;
4.24E+02;5.56E+07;;
4.25E+02;5.57E+07;;
4.26E+02;5.55E+07;;
4.27E+02;5.57E+07;;
4.28E+02;5.55E+07;;
4.29E+02;5.53E+07;;
4.30E+02;5.55E+07;;
4.31E+02;5.54E+07;;
4.32E+02;5.54E+07;;
4.33E+02;5.53E+07;;
4.34E+02;5.55E+07;;
4.35E+02;5.54E+07;;
4.36E+02;5.56E+07;;
4.37E+02;5.55E+07;;
4.38E+02;5.56E+07;;
4.39E+02;5.56E+07;;
4.40E+02;5.55E+07;;
4.41E+02;5.54E+07;;
4.42E+02;5.54E+07;;
4.43E+02;5.54E+07;;
4.44E+02;5.56E+07;;
4.45E+02;5.55E+07;;
4.46E+02;5.54E+07;;
4.47E+02;5.54E+07;;
4.48E+02;5.54E+07;;
4.49E+02;5.54E+07;;
4.50E+02;5.54E+07;;
4.51E+02;5.54E+07;;
4.52E+02;5.54E+07;;
4.53E+02;5.53E+07;;
4.54E+02;5.53E+07;;
4.55E+02;5.52E+07;;
4.56E+02;5.53E+07;;
4.57E+02;5.52E+07;;
4.58E+02;5.51E+07;;
4.59E+02;5.51E+07;;
4.60E+02;5.51E+07;;
4.61E+02;5.49E+07;;
4.62E+02;5.50E+07;;
4.63E+02;5.50E+07;;
4.64E+02;5.50E+07;;
4.65E+02;5.50E+07;;
4.66E+02;5.47E+07;;
4.67E+02;5.52E+07;;
4.68E+02;5.50E+07;;
4.69E+02;5.51E+07;;
4.70E+02;5.52E+07;;
4.71E+02;5.53E+07;;
4.72E+02;5.51E+07;;
4.73E+02;5.53E+07;;
4.74E+02;5.52E+07;;
4.75E+02;5.52E+07;;
4.76E+02;5.52E+07;;
4.77E+02;5.51E+07;;
4.78E+02;5.52E+07;;
4.79E+02;5.52E+07;;
4.80E+02;5.52E+07;;
4.81E+02;5.52E+07;;
4.82E+02;5.53E+07;;
4.83E+02;5.52E+07;;
4.84E+02;5.52E+07;;
4.85E+02;5.55E+07;;
4.86E+02;5.54E+07;;
4.87E+02;5.54E+07;;
4.88E+02;5.55E+07;;
4.89E+02;5.55E+07;;
4.90E+02;5.57E+07;;
4.91E+02;5.56E+07;;
4.92E+02;5.57E+07;;
4.93E+02;5.57E+07;;
4.94E+02;5.58E+07;;
4.95E+02;5.57E+07;;
4.96E+02;5.58E+07;;
4.97E+02;5.58E+07;;
4.98E+02;5.58E+07;;
4.99E+02;5.57E+07;;
5.00E+02;5.57E+07;;
5.01E+02;5.56E+07;;
5.02E+02;5.56E+07;;
5.03E+02;5.56E+07;;
5.04E+02;5.55E+07;;
5.05E+02;5.56E+07;;
5.06E+02;5.55E+07;;
5.07E+02;5.55E+07;;
5.08E+02;5.55E+07;;
5.09E+02;5.55E+07;;
5.10E+02;5.55E+07;;
5.11E+02;5.55E+07;;
5.12E+02;5.55E+07;;
5.13E+02;5.55E+07;;
5.14E+02;5.54E+07;;
5.15E+02;5.53E+07;;
5.16E+02;5.53E+07;;
5.17E+02;5.53E+07;;
5.18E+02;5.53E+07;;
5.19E+02;5.53E+07;;
5.20E+02;5.50E+07;;
5.21E+02;5.52E+07;;
5.22E+02;5.51E+07;;
5.23E+02;5.52E+07;;
5.24E+02;5.53E+07;;
5.25E+02;5.52E+07;;
5.26E+02;5.53E+07;;
5.27E+02;5.54E+07;;
5.28E+02;5.53E+07;;
5.29E+02;5.53E+07;;
5.30E+02;5.53E+07;;
5.31E+02;5.51E+07;;
5.32E+02;5.53E+07;;
5.33E+02;5.53E+07;;
5.34E+02;5.53E+07;;
5.35E+02;5.52E+07;;
5.36E+02;5.53E+07;;
5.37E+02;5.53E+07;;
5.38E+02;5.54E+07;;
5.39E+02;5.54E+07;;
5.40E+02;5.53E+07;;
5.41E+02;5.54E+07;;
5.42E+02;5.54E+07;;
5.43E+02;5.54E+07;;
5.44E+02;5.55E+07;;
5.45E+02;5.53E+07;;
5.46E+02;5.53E+07;;
5.47E+02;5.52E+07;;
5.48E+02;5.53E+07;;
5.49E+02;5.52E+07;;
5.50E+02;5.53E+07;;
5.51E+02;5.53E+07;;
5.52E+02;5.52E+07;;
5.53E+02;5.53E+07;;
5.54E+02;5.53E+07;;
5.55E+02;5.54E+07;;
5.56E+02;5.54E+07;;
5.57E+02;5.53E+07;;
5.58E+02;5.54E+07;;
5.59E+02;5.54E+07;;
5.60E+02;5.55E+07;;
5.61E+02;5.55E+07;;
5.62E+02;5.55E+07;;
5.63E+02;5.55E+07;;
5.64E+02;5.56E+07;;
5.65E+02;5.56E+07;;
5.66E+02;5.56E+07;;
5.67E+02;5.56E+07;;
5.68E+02;5.56E+07;;
5.69E+02;5.57E+07;;
5.70E+02;5.57E+07;;
5.71E+02;5.58E+07;;
5.72E+02;5.58E+07;;
5.73E+02;5.55E+07;;
5.74E+02;5.56E+07;;
5.75E+02;5.56E+07;;
5.76E+02;5.56E+07;;
5.77E+02;5.55E+07;;
5.78E+02;5.54E+07;;
5.79E+02;5.53E+07;;
5.80E+02;5.53E+07;;
5.81E+02;5.53E+07;;
5.82E+02;5.53E+07;;
5.83E+02;5.52E+07;;
5.84E+02;5.52E+07;;
5.85E+02;5.52E+07;;
5.86E+02;5.52E+07;;
5.87E+02;5.53E+07;;
5.88E+02;5.53E+07;;
5.89E+02;5.51E+07;;
5.90E+02;5.52E+07;;
5.91E+02;5.53E+07;;
5.92E+02;5.55E+07;;
5.93E+02;5.53E+07;;
5.94E+02;5.56E+07;;
5.95E+02;5.54E+07;;
5.96E+02;5.54E+07;;
5.97E+02;5.56E+07;;
5.98E+02;5.57E+07;;
5.99E+02;5.57E+07;;
