0.000000000000000000e+00,1.000588220000000028e+00
1.000001430511474609e-01,1.000592040000000127e+00
2.009999752044677734e-01,1.000572490000000148e+00
3.010001182556152344e-01,1.000889200000000034e+00
4.020001888275146484e-01,1.000741189999999836e+00
5.030002593994140625e-01,1.000697039999999927e+00
6.040000915527343750e-01,1.000633619999999890e+00
7.049999237060546875e-01,1.000734800000000035e+00
8.050000667572021484e-01,1.000703710000000024e+00
9.049999713897705078e-01,1.000619879999999906e+00
1.005000114440917969e+00,1.001129530000000045e+00
1.106000185012817383e+00,1.001045219999999958e+00
1.207000255584716797e+00,1.000878999999999852e+00
1.308000087738037109e+00,1.000952810000000026e+00
1.408999919891357422e+00,1.000833790000000167e+00
1.509000062942504883e+00,1.000862399999999930e+00
1.608999967575073242e+00,1.000950620000000013e+00
1.709000110626220703e+00,1.001016519999999854e+00
1.809000015258789062e+00,1.001219359999999892e+00
1.908999919891357422e+00,1.000863260000000032e+00
2.009000062942504883e+00,1.001007459999999849e+00
2.108999967575073242e+00,1.001010130000000053e+00
2.209000110626220703e+00,1.000888059999999857e+00
2.309000015258789062e+00,1.000944800000000079e+00
2.408999919891357422e+00,1.000816439999999918e+00
2.509000062942504883e+00,1.000863260000000032e+00
2.608999967575073242e+00,1.000874800000000064e+00
2.709000110626220703e+00,1.000735369999999902e+00
2.809000015258789062e+00,1.000808139999999957e+00
2.908999919891357422e+00,1.000905130000000032e+00
3.009000062942504883e+00,1.000739470000000075e+00
3.108999967575073242e+00,1.000857730000000112e+00
3.209000110626220703e+00,1.000819679999999989e+00
3.309000015258789062e+00,1.000907130000000089e+00
3.408999919891357422e+00,1.000797359999999969e+00
3.509000062942504883e+00,1.001106070000000070e+00
3.608999967575073242e+00,1.000896930000000129e+00
3.709000110626220703e+00,1.000963590000000014e+00
3.809000015258789062e+00,1.000779430000000136e+00
3.908999919891357422e+00,1.000886439999999933e+00
4.009000062942504883e+00,1.000871559999999993e+00
4.108999967575073242e+00,1.000944609999999901e+00
4.209000110626220703e+00,1.000819200000000020e+00
4.309000015258789062e+00,1.000844760000000111e+00
4.408999919891357422e+00,1.000742529999999908e+00
4.509000062942504883e+00,1.000775619999999977e+00
4.610000133514404297e+00,1.000814429999999922e+00
4.710000276565551758e+00,1.000751869999999988e+00
4.811000108718872070e+00,1.001156229999999869e+00
4.911000251770019531e+00,1.000990290000000060e+00
5.012000083923339844e+00,1.000903789999999960e+00
5.111999988555908203e+00,1.000865169999999971e+00
5.212000131607055664e+00,1.000879279999999927e+00
5.312999963760375977e+00,1.001020899999999880e+00
5.413000106811523438e+00,1.000890249999999870e+00
5.514000177383422852e+00,1.001079939999999890e+00
5.614000320434570312e+00,1.000935740000000074e+00
5.715000152587890625e+00,1.000995819999999981e+00
5.815999984741210938e+00,1.001211639999999958e+00
5.916000127792358398e+00,1.001016519999999854e+00
6.016999959945678711e+00,1.001164810000000127e+00
6.117000102996826172e+00,1.001063910000000057e+00
6.217000007629394531e+00,1.001138869999999903e+00
6.316999912261962891e+00,1.001195429999999886e+00
6.417000055313110352e+00,1.001053420000000083e+00
6.518000125885009766e+00,1.001063339999999968e+00
6.619000196456909180e+00,1.001018709999999867e+00
6.720000028610229492e+00,1.001045410000000135e+00
6.820000171661376953e+00,1.001068590000000036e+00
6.921000003814697266e+00,1.000937359999999998e+00
7.020999908447265625e+00,1.001136389999999876e+00
7.121000051498413086e+00,1.001066110000000009e+00
7.220999956130981445e+00,1.001127909999999899e+00
7.321000099182128906e+00,1.001029490000000077e+00
7.421000003814697266e+00,1.000804229999999961e+00
7.520999908447265625e+00,1.000869840000000011e+00
7.621000051498413086e+00,1.000878139999999972e+00
7.720999956130981445e+00,1.000938789999999967e+00
7.821000099182128906e+00,1.001027580000000139e+00
7.921000003814697266e+00,1.000971030000000095e+00
8.020999908447265625e+00,1.000992480000000073e+00
8.121000051498413086e+00,1.000972170000000050e+00
8.220999956130981445e+00,1.000915329999999992e+00
8.321000099182128906e+00,1.001049609999999923e+00
8.421000003814697266e+00,1.001109400000000038e+00
8.520999908447265625e+00,1.001031970000000104e+00
8.621000051498413086e+00,1.001199240000000046e+00
8.722000122070312500e+00,1.001000019999999990e+00
8.822000265121459961e+00,1.001003550000000075e+00
8.923000097274780273e+00,1.000671379999999999e+00
9.023000240325927734e+00,1.000702570000000069e+00
9.124000072479248047e+00,1.000914279999999934e+00
