8.941006665962231159e+07,1.354495502375589467e+03,-2.312583354320843646e+05
1.354495502375589467e+03,6.331109196001802331e-02,3.434725662066488212e+02
-2.312583354320868384e+05,3.434725662066487644e+02,5.683838032036280259e+06
