8.570349406776357209e+05,4.919019406894603890e+03,3.549471039672149053e-01
4.919019406894603890e+03,2.830881283114648639e+01,2.137747474478773717e-03
3.549471039672080774e-01,2.137747474478747696e-03,1.065935802411247936e-06
