1,1,8.88921229,0.02068737,8.16643917,0.0238265,0.0813103,0.0005424,10000,500
1,2,8.98996085,0.04204205,8.2432401,0.02357561,0.0830538,0.0016657,10000,500
2,1,28.26094545,4.16088489,27.20045461,3.66018393,0.0356901,0.0124624,10000,900
2,2,28.76008064,3.69488793,27.01450699,3.96269379,0.0629293,0.0173964,10000,900
7,1,13.06795782,3.58876067,12.40281175,3.1567873,0.0461161,0.0193951,400,404
7,2,13.57612134,3.65847349,12.54682279,3.21931388,0.072858,0.0141992,400,404
9,1,2.56973045,0.0243658,2.36868425,0.03114051,0.0782674,0.0036458,400,1604
9,2,2.58831489,0.02729836,2.36097784,0.01903613,0.0878047,0.0033861,400,1604
