0.000000000000000000e+00,1.624248000000000000e+07
6.079394817352294922e-01,1.624358000000000000e+07
1.216878414154052734e+00,1.624083000000000000e+07
1.829817295074462891e+00,1.623531000000000186e+07
2.445755481719970703e+00,1.622852000000000000e+07
3.053694725036621094e+00,1.623609000000000186e+07
3.662633895874023438e+00,1.623968000000000186e+07
4.270572900772094727e+00,1.623763000000000186e+07
4.878512144088745117e+00,1.624004000000000000e+07
5.487451314926147461e+00,1.623980000000000000e+07
6.095390558242797852e+00,1.623643000000000000e+07
6.704329490661621094e+00,1.623793000000000186e+07
7.312268972396850586e+00,1.623533000000000000e+07
7.920207977294921875e+00,1.623219000000000000e+07
8.534146547317504883e+00,1.623104000000000186e+07
9.150084972381591797e+00,1.622927000000000000e+07
9.759024143218994141e+00,1.623145000000000186e+07
1.036696338653564453e+01,1.622825000000000000e+07
1.097490262985229492e+01,1.622789000000000186e+07
1.158284163475036621e+01,1.623138000000000000e+07
1.219178080558776855e+01,1.623158000000000186e+07
1.279872012138366699e+01,1.622961000000000186e+07
1.340665936470031738e+01,1.623135000000000000e+07
1.401559853553771973e+01,1.622917000000000000e+07
1.462353754043579102e+01,1.623100000000000000e+07
1.523047685623168945e+01,1.622443000000000186e+07
1.584441566467285156e+01,1.622894000000000186e+07
1.646035385131835938e+01,1.622840000000000186e+07
1.706829333305358887e+01,1.622851000000000186e+07
1.767723226547241211e+01,1.622702000000000186e+07
1.828617119789123535e+01,1.622593000000000000e+07
1.889511060714721680e+01,1.622926000000000186e+07
1.950304961204528809e+01,1.622735000000000186e+07
2.011098885536193848e+01,1.622760000000000000e+07
2.071992802619934082e+01,1.622502000000000186e+07
2.132786703109741211e+01,1.622619000000000186e+07
2.193580627441406250e+01,1.622626000000000000e+07
2.254974508285522461e+01,1.622541000000000000e+07
2.316568326950073242e+01,1.622432000000000186e+07
2.377362275123596191e+01,1.622121000000000000e+07
2.438256168365478516e+01,1.622294000000000000e+07
2.498950099945068359e+01,1.621857000000000186e+07
2.559744000434875488e+01,1.621809000000000186e+07
2.620537948608398438e+01,1.622332000000000186e+07
2.681431841850280762e+01,1.622198000000000186e+07
2.742225742340087891e+01,1.621899000000000000e+07
2.803119683265686035e+01,1.622025000000000186e+07
2.864013576507568359e+01,1.621694000000000000e+07
2.925407457351684570e+01,1.621543000000000000e+07
2.987001276016235352e+01,1.621560000000000000e+07
3.047795200347900391e+01,1.621783000000000000e+07
3.108589124679565430e+01,1.621740000000000000e+07
3.169383049011230469e+01,1.621694000000000000e+07
3.230276942253112793e+01,1.621615000000000186e+07
3.291170859336853027e+01,1.621308000000000000e+07
3.352064776420593262e+01,1.621271000000000000e+07
3.412958669662475586e+01,1.621172000000000186e+07
3.473752617835998535e+01,1.620969000000000186e+07
3.534546518325805664e+01,1.620756000000000186e+07
3.595840382575988770e+01,1.620687000000000000e+07
3.657534217834472656e+01,1.620740000000000186e+07
3.718228149414062500e+01,1.620499000000000000e+07
3.779022073745727539e+01,1.620815000000000000e+07
3.839815998077392578e+01,1.620737000000000186e+07
3.900609898567199707e+01,1.620760000000000000e+07
3.961503839492797852e+01,1.620576000000000000e+07
4.022297739982604980e+01,1.620454000000000186e+07
4.083091664314270020e+01,1.620627000000000186e+07
4.143885588645935059e+01,1.620678000000000186e+07
4.204679512977600098e+01,1.620775000000000186e+07
4.266273331642150879e+01,1.620824000000000186e+07
4.327867174148559570e+01,1.620674000000000000e+07
4.388561105728149414e+01,1.620555000000000000e+07
4.449355030059814453e+01,1.620510000000000000e+07
4.510148954391479492e+01,1.620544000000000000e+07
4.571142840385437012e+01,1.620189000000000186e+07
4.631936788558959961e+01,1.620225000000000186e+07
4.692730689048767090e+01,1.619950000000000000e+07
4.753524613380432129e+01,1.619984000000000186e+07
4.814318513870239258e+01,1.620159000000000000e+07
4.875212454795837402e+01,1.619960000000000186e+07
4.936606287956237793e+01,1.619517000000000186e+07
4.998100161552429199e+01,1.619526000000000186e+07
5.058894062042236328e+01,1.619926000000000000e+07
5.119687986373901367e+01,1.619493000000000186e+07
5.180581903457641602e+01,1.619401000000000186e+07
5.241375827789306641e+01,1.619296000000000186e+07
5.302169728279113770e+01,1.619515000000000186e+07
5.363063645362854004e+01,1.619107000000000186e+07
5.423757576942443848e+01,1.619091000000000186e+07
5.484555673599243164e+01,1.618816000000000186e+07
5.545455670356750488e+01,1.618855000000000000e+07
5.606955695152282715e+01,1.618700000000000186e+07
5.668555688858032227e+01,1.618763000000000000e+07
5.729455685615539551e+01,1.618422000000000186e+07
5.790255665779113770e+01,1.618618000000000000e+07
5.851055669784545898e+01,1.618354000000000186e+07
5.911855673789978027e+01,1.618520000000000000e+07
5.972755670547485352e+01,1.618295000000000186e+07
6.033555674552917480e+01,1.618427000000000186e+07
6.094355678558349609e+01,1.618457000000000186e+07
6.155155682563781738e+01,1.618579000000000000e+07
6.216055679321289062e+01,1.618377000000000000e+07
6.277455687522888184e+01,1.617910000000000000e+07
6.339055681228637695e+01,1.618071000000000186e+07
6.399855685234069824e+01,1.618115000000000000e+07
6.460655689239501953e+01,1.617750000000000186e+07
6.521455669403076172e+01,1.617292000000000000e+07
6.582355666160583496e+01,1.617224000000000000e+07
6.643255686759948730e+01,1.617830000000000186e+07
6.704055690765380859e+01,1.617638000000000000e+07
6.764755678176879883e+01,1.617357000000000000e+07
6.825555682182312012e+01,1.617077000000000186e+07
6.886455678939819336e+01,1.617195000000000000e+07
6.947955679893493652e+01,1.616919000000000000e+07
7.009455680847167969e+01,1.616947000000000000e+07
7.070255684852600098e+01,1.616875000000000186e+07
7.131055688858032227e+01,1.616511000000000186e+07
7.191855669021606445e+01,1.616428000000000000e+07
7.252655673027038574e+01,1.616724000000000186e+07
7.313455677032470703e+01,1.616633000000000000e+07
7.374355673789978027e+01,1.616788000000000000e+07
7.435155677795410156e+01,1.616693000000000000e+07
7.496055698394775391e+01,1.616674000000000000e+07
7.556855678558349609e+01,1.616161000000000000e+07
7.618255686759948730e+01,1.616009000000000186e+07
7.679855680465698242e+01,1.615985000000000000e+07
7.740655684471130371e+01,1.616262000000000186e+07
7.801555681228637695e+01,1.616121000000000000e+07
7.862355661392211914e+01,1.615927000000000000e+07
7.923255681991577148e+01,1.616050000000000000e+07
7.984055685997009277e+01,1.616024000000000000e+07
8.044855690002441406e+01,1.615766000000000186e+07
8.105655694007873535e+01,1.615800000000000000e+07
8.166555690765380859e+01,1.615990000000000186e+07
8.227355694770812988e+01,1.615534000000000186e+07
8.288855695724487305e+01,1.615852000000000186e+07
8.350355672836303711e+01,1.615627000000000000e+07
8.411255693435668945e+01,1.615390000000000186e+07
8.472055697441101074e+01,1.615202000000000186e+07
8.532855701446533203e+01,1.614990000000000000e+07
8.593755674362182617e+01,1.614971000000000000e+07
8.654655671119689941e+01,1.614974000000000000e+07
8.715455675125122070e+01,1.614549000000000000e+07
8.776355671882629395e+01,1.615046000000000000e+07
8.837255692481994629e+01,1.614856000000000186e+07
8.897955679893493652e+01,1.615238000000000000e+07
8.959355688095092773e+01,1.615118000000000186e+07
9.020855689048767090e+01,1.614988000000000186e+07
9.081655693054199219e+01,1.614463000000000000e+07
9.142555689811706543e+01,1.614398000000000000e+07
9.203355693817138672e+01,1.614214000000000186e+07
9.264255666732788086e+01,1.614493000000000000e+07
9.325155663490295410e+01,1.614448000000000186e+07
9.385955667495727539e+01,1.614606000000000000e+07
9.446755671501159668e+01,1.614492000000000186e+07
9.507655692100524902e+01,1.614553000000000000e+07
9.568555688858032227e+01,1.614204000000000000e+07
9.629855680465698242e+01,1.613985000000000000e+07
9.691355681419372559e+01,1.613988000000000000e+07
9.752155685424804688e+01,1.613786000000000000e+07
9.813055682182312012e+01,1.614081000000000186e+07
9.873955678939819336e+01,1.614175000000000000e+07
9.934855699539184570e+01,1.613726000000000000e+07
9.995655679702758789e+01,1.613546000000000000e+07
1.005645568370819092e+02,1.613667000000000000e+07
1.011735568046569824e+02,1.613697000000000000e+07
1.017825567722320557e+02,1.613658000000000186e+07
1.023915567398071289e+02,1.613440000000000000e+07
1.030045568943023682e+02,1.613379000000000000e+07
1.036195566654205322e+02,1.613298000000000000e+07
1.042285568714141846e+02,1.613452000000000186e+07
1.048355567455291748e+02,1.613047000000000000e+07
1.054445569515228271e+02,1.613159000000000000e+07
1.060545568466186523e+02,1.612757000000000000e+07
1.066625568866729736e+02,1.612605000000000186e+07
1.072705566883087158e+02,1.612963000000000000e+07
1.078775568008422852e+02,1.612708000000000186e+07
1.084865567684173584e+02,1.612434000000000000e+07
