0.000000000000000000e+00,1.000999927520751953e+00,2.000999927520751953e+00,3.000999927520751953e+00,4.000999927520751953e+00,5.000999927520751953e+00,6.000999927520751953e+00,7.000999927520751953e+00,8.000999927520751953e+00,9.000999927520751953e+00
1.168160000000000032e-02,1.000035999999999980e-01,1.000053000000000053e-01,1.000052000000000024e-01,1.000072000000000044e-01,1.000116000000000060e-01,1.000066000000000010e-01,1.000067000000000039e-01,1.000072999999999934e-01,1.000068999999999958e-01
