1.571741894514472485e+09,1.571741895515472412e+09,1.571741896515472412e+09,1.571741897515472412e+09,1.571741898516472340e+09,1.571741899516472340e+09,1.571741900516472340e+09,1.571741901516472340e+09,1.571741902516472340e+09,1.571741903517472506e+09
1.214170000000000006e-02,1.212109999999999924e-02,1.211399999999999977e-02,1.213000000000000016e-02,1.211620000000000058e-02,1.210589999999999930e-02,1.209810000000000052e-02,1.209030000000000001e-02,1.210360000000000082e-02,1.209610000000000025e-02
