6.089774967335906982e+09,-1.189951169385785470e+06,-2.968174634583834171e+09
-1.189951169385781046e+06,6.513874462802877133e+03,5.745664523917705752e+06
-2.968174634583829880e+09,5.745664523917706683e+06,6.080118248340375900e+09
