1.129717693680386245e+08,-2.994017364184401231e+03,-1.098073322806928307e+08
-2.994017364184399412e+03,1.925216695133661060e-01,5.318201802754991149e+03
-1.098073322806928009e+08,5.318201802754992059e+03,1.621058022517606616e+08
