2.955133966771691293e+07
2.954830066107139736e+07
2.954526516131293774e+07
2.954223013238218054e+07
2.953919557420609891e+07
2.953616148671167344e+07
2.953312786982590333e+07
2.953009472347578779e+07
2.952706204758834839e+07
2.952402984209061414e+07
2.952099810690961406e+07
2.951796684197241068e+07
2.951493604720605910e+07
2.951190572253763303e+07
2.950887586789422110e+07
2.950584648320291191e+07
2.950281756839082018e+07
2.949978912338506058e+07
2.949676114811276272e+07
2.949373364250106364e+07
2.949070660647712648e+07
2.948768003996810317e+07
2.948465394290117547e+07
2.948162831520352513e+07
2.947860315680235624e+07
2.947557846762487292e+07
2.947255424759829417e+07
2.946953049664985016e+07
2.946650721470678970e+07
2.946348440169636160e+07
2.946046205754583701e+07
2.945744018218248338e+07
2.945441877553359792e+07
2.945139783752647042e+07
2.944837736808841676e+07
2.944535736714675650e+07
2.944233783462882787e+07
2.943931877046196908e+07
2.943630017457353324e+07
2.943328204689089581e+07
2.943026438734142482e+07
2.942724719585251808e+07
2.942423047235157341e+07
2.942121421676599979e+07
2.941819842902322114e+07
2.941518310905067250e+07
2.941216825677580014e+07
2.940915387212606147e+07
2.940613995502892137e+07
2.940312650541186333e+07
2.940011352320237085e+07
2.939710100832794979e+07
2.939408896071611717e+07
2.939107738029439375e+07
2.938806626699031517e+07
2.938505562073142454e+07
2.938204544144528359e+07
2.937903572905946150e+07
2.937602648350154236e+07
2.937301770469910651e+07
2.937000939257976785e+07
2.936700154707113653e+07
2.936399416810083762e+07
2.936098725559650734e+07
2.935798080948579684e+07
2.935497482969636098e+07
2.935196931615586951e+07
2.934896426879200712e+07
2.934595968753246590e+07
2.934295557230494916e+07
2.933995192303717136e+07
2.933694873965685815e+07
2.933394602209175006e+07
2.933094377026959509e+07
2.932794198411814868e+07
2.932494066356518865e+07
2.932193680813391879e+07
2.931893641902666911e+07
2.931593649530120566e+07
2.931293703688535094e+07
2.930993804370693490e+07
2.930693951569378749e+07
2.930394145277376845e+07
2.930094385487472638e+07
2.929794672192454338e+07
2.929495005385109782e+07
2.929195385058228299e+07
2.928895811204600707e+07
2.928596283817018569e+07
2.928296802888274938e+07
2.927997368411163241e+07
2.927697980378478765e+07
2.927398638783017918e+07
2.927099343617577478e+07
2.926800094874956086e+07
2.926500892547952756e+07
2.926201736629368737e+07
2.925902627112005278e+07
2.925603563988665864e+07
2.925304547252153605e+07
2.925005576895274222e+07
2.924706652910833806e+07
2.924407775291639194e+07
2.924108944030499086e+07
2.923810159120223299e+07
2.923511420553622022e+07
2.923212728323507309e+07
2.922914082422691956e+07
2.922615482843990251e+07
2.922316929580216855e+07
